FECHA,Horas,O3,NO2,CO,SO2,PM-10,PM-2.5,Fecha,PM.10,PM.2.5,Categoria_O3,Categoria_NO2,Categoria_CO,Categoria_SO2,Categoria_PM.10,Categoria_PM.2.5
01/01/2021,00:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
01/01/2021,01:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
01/01/2021,02:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
01/01/2021,03:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
01/01/2021,04:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
01/01/2021,05:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
01/01/2021,06:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
01/01/2021,07:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
01/01/2021,08:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
01/01/2021,09:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
01/01/2021,10:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
01/01/2021,11:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
01/01/2021,12:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
01/01/2021,13:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
01/01/2021,14:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
01/01/2021,15:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
01/01/2021,16:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
01/01/2021,17:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
01/01/2021,18:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
01/01/2021,19:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
01/01/2021,20:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
01/01/2021,21:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
01/01/2021,22:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
01/01/2021,23:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
02/01/2021,00:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
02/01/2021,01:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
02/01/2021,02:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
02/01/2021,03:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
02/01/2021,04:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
02/01/2021,05:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
02/01/2021,06:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
02/01/2021,07:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
02/01/2021,08:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
02/01/2021,09:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
02/01/2021,10:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
02/01/2021,11:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
02/01/2021,12:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
02/01/2021,13:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
02/01/2021,14:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
02/01/2021,15:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
02/01/2021,16:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
02/01/2021,17:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
02/01/2021,18:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
02/01/2021,19:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
02/01/2021,20:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
02/01/2021,21:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
02/01/2021,22:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
02/01/2021,23:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
03/01/2021,00:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
03/01/2021,01:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
03/01/2021,02:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
03/01/2021,03:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
03/01/2021,04:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
03/01/2021,05:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
03/01/2021,06:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
03/01/2021,07:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
03/01/2021,08:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
03/01/2021,09:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
03/01/2021,10:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
03/01/2021,11:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
03/01/2021,12:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
03/01/2021,13:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
03/01/2021,14:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
03/01/2021,15:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
03/01/2021,16:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
03/01/2021,17:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
03/01/2021,18:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
03/01/2021,19:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
03/01/2021,20:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
03/01/2021,21:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
03/01/2021,22:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
03/01/2021,23:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
04/01/2021,00:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
04/01/2021,01:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
04/01/2021,02:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
04/01/2021,03:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
04/01/2021,04:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
04/01/2021,05:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
04/01/2021,06:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
04/01/2021,07:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
04/01/2021,08:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
04/01/2021,09:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
04/01/2021,10:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
04/01/2021,11:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
04/01/2021,12:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
04/01/2021,13:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
04/01/2021,14:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
04/01/2021,15:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
04/01/2021,16:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
04/01/2021,17:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
04/01/2021,18:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
04/01/2021,19:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
04/01/2021,20:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
04/01/2021,21:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
04/01/2021,22:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
04/01/2021,23:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
05/01/2021,00:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
05/01/2021,01:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
05/01/2021,02:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
05/01/2021,03:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
05/01/2021,04:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
05/01/2021,05:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
05/01/2021,06:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
05/01/2021,07:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
05/01/2021,08:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
05/01/2021,09:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
05/01/2021,10:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
05/01/2021,11:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
05/01/2021,12:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
05/01/2021,13:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
05/01/2021,14:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
05/01/2021,15:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
05/01/2021,16:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
05/01/2021,17:00:00,0.048,0.006,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
05/01/2021,18:00:00,0.047,0.008,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
05/01/2021,19:00:00,0.028,0.022,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
05/01/2021,20:00:00,0.022,0.02,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
05/01/2021,21:00:00,0.018,0.023,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
05/01/2021,22:00:00,0.018,0.02,1.44,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
05/01/2021,23:00:00,0.018,0.017,1.46,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/01/2021,00:00:00,0.022,0.013,1.46,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/01/2021,01:00:00,0.016,0.018,1.48,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/01/2021,02:00:00,0.028,0.014,1.5,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/01/2021,03:00:00,0.028,0.014,1.52,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/01/2021,04:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/01/2021,05:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/01/2021,06:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/01/2021,07:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/01/2021,08:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/01/2021,09:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/01/2021,10:00:00,0.013,0.024,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/01/2021,11:00:00,0.027,0.018,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/01/2021,12:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/01/2021,13:00:00,0.05,0.007,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/01/2021,14:00:00,0.052,0.004,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/01/2021,15:00:00,0.051,0.004,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/01/2021,16:00:00,0.028,0.014,2.055,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/01/2021,17:00:00,0.046,0.005,1.54,0.002,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/01/2021,18:00:00,0.042,0.006,1.46,0.002,35,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/01/2021,19:00:00,0.033,0.012,1.38,0.002,31,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/01/2021,20:00:00,0.02,0.025,1.37,0.002,30,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/01/2021,21:00:00,0.009,0.035,1.36,0.002,36,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/01/2021,22:00:00,0.014,0.03,1.39,0.002,46,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
06/01/2021,23:00:00,0.013,0.029,1.43,0.002,47,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/01/2021,00:00:00,0.007,0.029,1.46,0.002,55,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/01/2021,01:00:00,0.007,0.028,1.51,0.002,71,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/01/2021,02:00:00,0.007,0.029,1.55,0.002,67,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/01/2021,03:00:00,0.014,0.02,1.59,0.002,57,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/01/2021,04:00:00,0.021,0.015,1.62,0.002,60,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/01/2021,05:00:00,0.016,0.018,1.62,0.002,56,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/01/2021,06:00:00,0.012,0.024,1.6,0.002,54,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/01/2021,07:00:00,0.005,0.023,1.57,0.003,46,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/01/2021,08:00:00,0.004,0.027,1.55,0.003,47,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/01/2021,09:00:00,0.009,0.032,1.53,0.003,47,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/01/2021,10:00:00,0.016,0.027,1.53,0.003,47,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/01/2021,11:00:00,0.027,0.024,1.53,0.003,45,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/01/2021,12:00:00,0.044,0.019,1.54,0.003,36,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/01/2021,13:00:00,0.055,0.009,1.55,0.003,39,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/01/2021,14:00:00,0.051,0.006,1.55,0.003,39,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/01/2021,15:00:00,0.052,0.006,1.54,0.003,31,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/01/2021,16:00:00,0.054,0.006,1.52,0.003,24,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/01/2021,17:00:00,0.054,0.006,1.47,0.003,26,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/01/2021,18:00:00,0.049,0.01,1.4,0.003,28,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/01/2021,19:00:00,0.038,0.017,1.35,0.003,33,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/01/2021,20:00:00,0.023,0.028,1.33,0.003,42,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/01/2021,21:00:00,0.016,0.029,1.33,0.003,56,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/01/2021,22:00:00,0.017,0.023,1.34,0.003,63,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
07/01/2021,23:00:00,0.014,0.023,1.36,0.003,56,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
08/01/2021,00:00:00,0.012,0.024,1.39,0.003,51,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
08/01/2021,01:00:00,0.012,0.021,1.45,0.003,47,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
08/01/2021,02:00:00,0.004,0.029,1.52,0.003,27,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
08/01/2021,03:00:00,0.002,0.033,1.56,0.003,27,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
08/01/2021,04:00:00,0.001,0.028,1.59,0.003,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
08/01/2021,05:00:00,0.001,0.024,1.62,0.003,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
08/01/2021,06:00:00,0.001,0.023,1.64,0.003,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
08/01/2021,07:00:00,0.001,0.02,1.66,0.003,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
08/01/2021,08:00:00,0.002,0.019,1.69,0.003,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
08/01/2021,09:00:00,0.004,0.026,1.72,0.003,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
08/01/2021,10:00:00,0.011,0.029,1.76,0.003,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
08/01/2021,11:00:00,0.029,0.026,1.8,0.003,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
08/01/2021,12:00:00,0.047,0.019,1.81,0.003,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
08/01/2021,13:00:00,0.063,0.017,1.81,0.003,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
08/01/2021,14:00:00,0.074,0.01,1.8,0.003,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
08/01/2021,15:00:00,0.07,0.006,1.77,0.004,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
08/01/2021,16:00:00,0.06,0.007,1.73,0.004,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
08/01/2021,17:00:00,0.061,0.006,1.67,0.004,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
08/01/2021,18:00:00,0.052,0.009,1.6,0.004,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
08/01/2021,19:00:00,0.038,0.019,1.53,0.004,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
08/01/2021,20:00:00,0.019,0.036,1.49,0.004,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
08/01/2021,21:00:00,0.035,0.022,1.47,0.004,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
08/01/2021,22:00:00,0.034,0.018,1.46,0.004,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
08/01/2021,23:00:00,0.025,0.018,1.46,0.004,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
09/01/2021,00:00:00,0.014,0.023,1.47,0.004,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
09/01/2021,01:00:00,0.016,0.018,1.48,0.004,34.808,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
09/01/2021,02:00:00,0.016,0.015,1.5,0.004,27,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
09/01/2021,03:00:00,0.014,0.018,1.51,0.003,27,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
09/01/2021,04:00:00,0.016,0.016,1.51,0.003,29,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
09/01/2021,05:00:00,0.014,0.016,1.49,0.003,28,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
09/01/2021,06:00:00,0.005,0.021,1.48,0.003,37,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
09/01/2021,07:00:00,0.002,0.024,1.48,0.003,48,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
09/01/2021,08:00:00,0.001,0.025,1.49,0.003,60,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
09/01/2021,09:00:00,0.004,0.028,1.51,0.003,66,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
09/01/2021,10:00:00,0.012,0.025,1.54,0.003,64,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
09/01/2021,11:00:00,0.02,0.026,1.59,0.003,50,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
09/01/2021,12:00:00,0.039,0.011,1.64,0.003,39,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
09/01/2021,13:00:00,0.045,0.007,1.66,0.003,30,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
09/01/2021,14:00:00,0.043,0.005,1.66,0.003,24,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
09/01/2021,15:00:00,0.041,0.004,1.65,0.003,21,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
09/01/2021,16:00:00,0.041,0.004,1.62,0.003,20,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
09/01/2021,17:00:00,0.044,0.004,1.58,0.003,23,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
09/01/2021,18:00:00,0.043,0.006,1.52,0.003,24,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
09/01/2021,19:00:00,0.039,0.008,1.46,0.003,26,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
09/01/2021,20:00:00,0.033,0.01,1.39,0.003,26,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
09/01/2021,21:00:00,0.026,0.01,1.36,0.003,33,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
09/01/2021,22:00:00,0.029,0.006,1.35,0.003,34,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
09/01/2021,23:00:00,0.026,0.008,1.34,0.003,24,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/01/2021,00:00:00,0.024,0.007,1.34,0.003,16,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/01/2021,01:00:00,0.025,0.006,1.34,0.003,17,16.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
